Conf,Conf Abb,Expenses Title,FBS Conference,FBS Conference Labels,Ipeds Id,Make Money?,NCAA Subdivision,Profits Title,Revenues Title,School,School Abb,School | Conf SAA,School | Conf SAA (copy),Schools | SA,Schools | SA Shapes,Total Profit (bin),Year,% of Revenue from Athletics,"Annual Debt Service, Leases and Rental Fees on Athletic Facilities","Annual Debt Service, Leases and Rental Fees on Athletic Facilities Expense",Athletic Student Aid,Athletic Student Aid Expense,Athletics Related Debt,Athletics Related Debt Expense,Coaches Compensation,Competition Guarantees - Paid,Competition Guarantees - Paid Out,Competition Guarantees - Paid Out Expense,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,Excess Transfers Back,Excess Transfers Back Expense,Expenses | 2017,Expenses | 2017 YoY,Expenses | 2017 YoY ▲,Expenses | 2017 YoY ▼,Facilities and Equipment,Facilities and Equipment Expense,Game Expenses and Travel,Game Expenses and Travel Expense,Institutional/Government Support,Medical,Medical Expense,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Number of Records,Other Expenses,Other Expenses Expense,Other Revenue,Profit | 2017,Profit | 2017 YoY,Profit | 2017 YoY ▲,Profit | 2017 YoY ▼,Recruiting,Recruiting Expense ,Revenues | 2017,Revenues | 2017 YoY,Revenues | 2017 YoY ▲,Revenues | 2017 YoY ▼,Student Fees,SUM(1),Support and Admin Compensation w/Severance,Support and Admin Compensation w/Severance Expense,Ticket Sales,Total Academic Spending (University-Wide),Total Expenses,Total Expenses Expense,Total Expenses Line Dot,Total Football Coaching Salaries,Total Football Coaching Salaries Expense,Total Football Spending,Total Football Spending Expense,Total Profit,Total Profit Line Dot,Total Revenues,Total Revenues Line Dot,Year | ACC,Year | B10,Year | B12,Year | B12 (copy 2)
False,CUSA,Expenses,Conference USA,CUSA,157951,Lost Money,Football Bowl Subdivision,Profits,Revenues,Western Kentucky University,WKU,,,,► CUSA,0K,2016,0.286458578,5138504,-5138504,6335700,-6335700,44714000,-44714000,5282029,1321136,378551,-378551,957316,2873420,0,0,,,,,4558394,-4558394,3909532,-3909532,12326731,797670,-797670,4039805,1,3213135,-3213135,1697300,,,,,481013,-481013,,,,,4121166,1,4500734,-4500734,2119884,312537919,29456758,-29456758,,2077455,-2077455,8390093,-8390093,0,,29456758,,,,,2
False,MAC,Expenses,Mid-American Conference,MAC,172699,Made Money,Football Bowl Subdivision,Profits,Revenues,Western Michigan University,WMU,,,,► MAC,0K,2016,0.248161817,3772089,-3772089,8239079,-8239079,28247745,-28247745,7102429,1434774,584758,-584758,1738985,2742325,0,0,,,,,9296661,-9296661,3818293,-3818293,24248036,1724170,-1724170,3206788,1,2586946,-2586946,1316521,,,,,498453,-498453,,,,,0,1,3792379,-3792379,2962803,418269573,37643168,-37643168,,3023705,-3023705,8577673,-8577673,7064,,37650232,,,,,2
False,SUN,Expenses,Sun Belt Conference,Sun,197869,Lost Money,Football Bowl Subdivision,Profits,Revenues,Appalachian State University,APP,,,,► SUN,-2000K,2015,0.198253539,3704975.0080018,-3704975.0080018,5168117.80029087,-5168117.80029087,46226534.4772563,-46226534.4772563,4462684.04400211,1476074.90907963,369942.992370573,-369942.992370573,1036476.09885694,3840163.27203811,0,0,$31M,,,,9567483.98893338,-9567483.98893338,3590202.09175459,-3590202.09175459,8553766.43090081,126192.184984756,-126192.184984756,1824283.115232,1,3881605.58757884,-3881605.58757884,571599.359619844,($1M),,,,378476.305986899,-378476.305986899,$30M,,,,11142701.0762774,1,3490747.01519816,-3490747.01519816,1624579.07130684,250150045.287577,31035452.0111002,-31035452.0111002,31035452.0111002,1639288.32888258,-1639288.32888258,6018862.94108851,-6018862.94108851,-965808.677788638,-965808.677788638,30069643.3333115,30069643.3333115,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,104151,Made Money,Football Bowl Subdivision,Profits,Revenues,Arizona State University,ASU,,,,► P12,0K,2015,0.552098223,5083331.47667689,-5083331.47667689,11487660.8108406,-11487660.8108406,84123060.2440105,-84123060.2440105,17999821.5797232,0,1571787.35752097,-1571787.35752097,10408814.8403409,14957169.2215783,0,0,$85M,,,,15103201.5885596,-15103201.5885596,9493456.70853449,-9493456.70853449,9540694.2244818,1869621.9764943,-1869621.9764943,25617165.4442802,1,10777194.3538668,-10777194.3538668,3717200.31894162,$1M,,,,1189077.30474045,-1189077.30474045,$86M,,,,10082921.6492784,1,15439828.5074413,-15439828.5074413,11181355.6604326,1127944674.34633,84931650.1877217,-84931650.1877217,84931650.1877217,8433442.35466254,-8433442.35466254,27917777.9838093,-27917777.9838093,573671.171612129,573671.171612129,85505321.3593338,85505321.3593338,,,,2
False,SUN,Expenses,Sun Belt Conference,Sun,106458,Lost Money,Football Bowl Subdivision,Profits,Revenues,Arkansas State University,ARST,,,,► SUN,0K,2015,0.206422066,0,0,5503420.2176643,-5503420.2176643,0,0,4113448.03278025,1552340.07046727,625857.341130462,-625857.341130462,1421967.80732798,6361232.40435352,0,0,$30M,,,,2180207.45402426,-2180207.45402426,2823165.85132566,-2823165.85132566,9589392.94507469,175543.030173466,-175543.030173466,1801206.61303638,1,10963146.0621775,-10963146.0621775,2898204.73494074,$0M,,,,434791.922868155,-434791.922868155,$30M,,,,4625455.9633023,1,2760736.06005075,-2760736.06005075,1330515.4336919,149333491.555772,29580315.9721948,-29580315.9721948,29580315.9721948,2123402.74369615,-2123402.74369615,15262403.0244361,-15262403.0244361,0,0,29580315.9721948,29580315.9721948,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,100858,Made Money,Football Bowl Subdivision,Profits,Revenues,Auburn University,AUB,,,,► SEC,8000K,2015,0.601778940,11018706.2676481,-11018706.2676481,15133944.6052193,-15133944.6052193,101449193.573778,-101449193.573778,21387348.6127015,463778.051059366,3813850.4496434,-3813850.4496434,6139313.59430579,37471734.4378429,0,0,$117M,,,,24279368.2901404,-24279368.2901404,8479832.31115846,-8479832.31115846,0,891636.593325767,-891636.593325767,38797325.5207438,1,14300378.4920117,-14300378.4920117,8447606.82492066,$9M,,,,2440567.18628666,-2440567.18628666,$126M,,,,4348064.03274553,1,26228224.4176417,-26228224.4176417,30562079.4250325,722358513.005499,116955150.958129,-116955150.958129,116955150.958129,11356962.4854035,-11356962.4854035,40076651.198896,-40076651.198896,9274750.92852171,9274750.92852171,126229901.886651,126229901.886651,,,,2
False,MAC,Expenses,Mid-American Conference,MAC,150136,Lost Money,Football Bowl Subdivision,Profits,Revenues,Ball State University,BALL,,,,► MAC,-4000K,2015,0.188056367,0,0,7341903.24470854,-7341903.24470854,0,0,5193547.62168007,1248247.48565213,1086030.47982788,-1086030.47982788,228881.556508621,658875.705564726,0,0,$26M,,,,3205064.79882475,-3205064.79882475,2747312.82458166,-2747312.82458166,5673519.42512489,724948.888603205,-724948.888603205,2247784.37157327,1,1480495.98980218,-1480495.98980218,693236.798592231,($3M),,,,370255.890662663,-370255.890662663,$23M,,,,11720724.4707355,1,3667751.25001721,-3667751.25001721,616978.725515421,391020429.907888,25817310.9887081,-25817310.9887081,25817310.9887081,1770152.72331621,-1770152.72331621,7109025.90612681,-7109025.90612681,-2729062.44944139,-2729062.44944139,23088248.5392668,23088248.5392668,,,,2
False,MWC,Expenses,Mountain West Conference,MWC,142115,Lost Money,Football Bowl Subdivision,Profits,Revenues,Boise State University,BSU,,,,► MWC,-2000K,2015,0.536847903,4737372.29028741,-4737372.29028741,7545687.11782086,-7545687.11782086,49672340.5892142,-49672340.5892142,8257633.00652525,1662715.19615607,687927.653785016,-687927.653785016,4582755.97889821,4464640.41778954,0,0,$45M,,,,11493293.9927141,-11493293.9927141,4195592.44168852,-4195592.44168852,9033347.36463448,1230437.59839879,-1230437.59839879,9567216.65835373,1,4050760.02446817,-4050760.02446817,3520240.4639212,$0M,,,,600978.382753873,-600978.382753873,$44M,,,,3550969.3039593,1,6723554.44997241,-6723554.44997241,8029438.00355073,272330135.393603,44785864.668127,-44785864.668127,44785864.668127,4009607.31705539,-4009607.31705539,16651745.3622726,-16651745.3622726,-374541.280863717,-374541.280863717,44411323.3872633,44411323.3872633,,,,2
False,MAC,Expenses,Mid-American Conference,MAC,201441,Made Money,Football Bowl Subdivision,Profits,Revenues,Bowling Green State University,BGSU,,,,► MAC,0K,2015,0.276291381,0,0,5991115.24205985,-5991115.24205985,0,0,5029256.77863187,1043905.66121638,731891.382747447,-731891.382747447,425870.777388171,2179138.13170566,0,0,$22M,,,,1858222.96007339,-1858222.96007339,2062454.40938346,-2062454.40938346,311589.992435317,176581.974017105,-176581.974017105,2539742.78087346,1,2235279.57866381,-2235279.57866381,744494.399392611,$0M,,,,434025.372683326,-434025.372683326,$22M,,,,12758959.4832926,1,3579558.48674436,-3579558.48674436,2096604.8783179,250337523.007947,22098386.1850046,-22098386.1850046,22098386.1850046,1778754.89480912,-1778754.89480912,5752881.16572681,-5752881.16572681,1919.919617485,1919.919617485,22100306.1046221,22100306.1046221,,,,2
False,MWC,Expenses,Mountain West Conference,MWC,110556,Lost Money,Football Bowl Subdivision,Profits,Revenues,California State University-Fresno,FRES,,,,► MWC,-4000K,2015,0.448397230,6784727.58499981,-6784727.58499981,5626736.57368615,-5626736.57368615,64407487.7139298,-64407487.7139298,9253820.15927412,1201420.07911678,784709.424544951,-784709.424544951,3069068.4673545,6355176.96167812,0,0,$42M,,,,3810548.30941522,-3810548.30941522,5450392.56438957,-5450392.56438957,10018532.4463686,1567536.3962582,-1567536.3962582,5569668.58324172,1,8998408.0679669,-8998408.0679669,1068309.70276775,($2M),,,,575432.110543992,-575432.110543992,$40M,,,,4383073.19990552,1,5991512.18746599,-5991512.18746599,7901434.24884252,317185066.537168,42059095.7935451,-42059095.7935451,42059095.7935451,4024824.9077788,-4024824.9077788,10014417.1756273,-10014417.1756273,-2492412.10426961,-2492412.10426961,39566683.6892755,39566683.6892755,,,,2
False,MAC,Expenses,Mid-American Conference,MAC,169248,Lost Money,Football Bowl Subdivision,Profits,Revenues,Central Michigan University,CMU,,,,► MAC,-2000K,2015,0.150516055,1867099.55045677,-1867099.55045677,5411552.6715371,-5411552.6715371,17202270.1611967,-17202270.1611967,5690311.63346707,561783.061744365,707037.739766659,-707037.739766659,553828.964383947,2092706.30736467,0,0,$29M,,,,6060930.04059759,-6060930.04059759,2761835.76084431,-2761835.76084431,19653489.0534203,335394.565414146,-335394.565414146,2412356.72182277,1,2859946.08357583,-2859946.08357583,2221102.95701571,($1M),,,,708015.926660378,-708015.926660378,$28M,,,,0,1,4316241.56760887,-4316241.56760887,718683.834450576,353761572.633329,28851265.989472,-28851265.989472,28851265.989472,1915131.9698322,-1915131.9698322,6700685.53402236,-6700685.53402236,-637315.089269627,-637315.089269627,28213950.9002023,28213950.9002023,,,,2
True,ACC,Expenses,Atlantic Coast Conference,ACC,217882,Made Money,Football Bowl Subdivision,Profits,Revenues,Clemson University,CLEM,CLEM,,,► ACC,0K,2015,0.662466064,3391339.53158583,-3391339.53158583,13152253.3967493,-13152253.3967493,120374707.029874,-120374707.029874,15888054.8045527,305566.953466538,1576343.11614917,-1576343.11614917,8207152.08206802,20222631.8070317,0,0,$84M,,,,13419188.0436089,-13419188.0436089,8416533.69549968,-8416533.69549968,4243616.7601373,776436.353197451,-776436.353197451,25358178.819086,1,12636943.325999,-12636943.325999,4085148.45812314,$1M,,,,1734719.27012261,-1734719.27012261,$85M,,,,0,1,16300495.2581609,-16300495.2581609,22165931.7114628,701791660.673462,83900967.2640397,-83900967.2640397,83900967.2640397,8368484.0616551,-8368484.0616551,29391472.2330679,-29391472.2330679,687259.327335879,687259.327335879,84588226.5913755,84588226.5913755,2015,,,1
False,MWC,Expenses,Mountain West Conference,MWC,126818,Lost Money,Football Bowl Subdivision,Profits,Revenues,Colorado State University,CSU,,,,► MWC,-2000K,2015,0.303260265,441300.004820467,-441300.004820467,7897812.12201143,-7897812.12201143,238512266.204873,-238512266.204873,9167708.32153604,1016109.35662777,842014.367094079,-842014.367094079,2845316.82265082,3808953.43947981,0,0,$39M,,,,4391835.36469988,-4391835.36469988,4001334.24570789,-4001334.24570789,15056589.8691964,751000.456113258,-751000.456113258,4016590.31583292,1,4850901.71429292,-4850901.71429292,2649417.17640651,$0M,,,,802435.264684239,-802435.264684239,$39M,,,,5613504.72260931,1,6565557.01432014,-6565557.01432014,3929815.21472488,849553268.673209,39270598.8704599,-39270598.8704599,39270598.8704599,4480944.54530069,-4480944.54530069,12945610.9091432,-12945610.9091432,-334301.952931412,-334301.952931412,38936296.9175285,38936296.9175285,,,,2
False,AAC,Expenses,American Athletic Conference,AAC,198464,Lost Money,Football Bowl Subdivision,Profits,Revenues,East Carolina University,ECU,,,,► AAC,-2000K,2015,0.319335697,8012808.82635751,-8012808.82635751,7879201.25563496,-7879201.25563496,41996813.8441817,-41996813.8441817,7840373.51417247,1576136.54251944,975127.781290605,-975127.781290605,2208387.54001319,14591747.5588976,0,0,$50M,,,,15479369.1304495,-15479369.1304495,5667634.10190927,-5667634.10190927,4593421.86145674,536299.571716068,-536299.571716068,4648169.94903005,1,2523869.01509092,-2523869.01509092,844196.554212054,$0M,,,,794491.293482142,-794491.293482142,$50M,,,,13687646.6772957,1,8278788.57648755,-8278788.57648755,7385743.43453946,508771274.134492,49975154.2402335,-49975154.2402335,49975154.2402335,3607281.88299306,-3607281.88299306,11006517.4108782,-11006517.4108782,-439704.122269221,-439704.122269221,49535450.1179642,49535450.1179642,,,,2
False,MAC,Expenses,Mid-American Conference,MAC,169798,Lost Money,Football Bowl Subdivision,Profits,Revenues,Eastern Michigan University,EMU,,,,► MAC,-2000K,2015,0.161145142,1317410.15959406,-1317410.15959406,7788130.63816755,-7788130.63816755,30835558.6080144,-30835558.6080144,5701373.44881592,2096286.91694665,402008.485306917,-402008.485306917,3977.554988125,436945.756742835,0,0,$34M,,,,11279949.000916,-11279949.000916,2749229.70635165,-2749229.70635165,27654526.2207307,596842.859695955,-596842.859695955,2945777.42672844,1,2035189.72810666,-2035189.72810666,752232.809580811,$0M,,,,573137.523068663,-573137.523068663,$34M,,,,0,1,3258758.75331694,-3258758.75331694,494872.445412815,317686477.443008,34384620.1437462,-34384620.1437462,34384620.1437462,1880994.66490357,-1880994.66490357,8053169.66818966,-8053169.66818966,-1.012615830,-1.012615830,34384619.1311304,34384619.1311304,,,,2
False,CUSA,Expenses,Conference USA,CUSA,133669,Made Money,Football Bowl Subdivision,Profits,Revenues,Florida Atlantic University,FAU,,,,► CUSA,0K,2015,0.268160913,3557475.36067994,-3557475.36067994,4491653.97034,-4491653.97034,81212330.4638437,-81212330.4638437,4708129.9702907,2297934.17065344,230370.101781672,-230370.101781672,800638.884198258,1908861.85260041,0,0,$30M,,,,9726031.27498244,-9726031.27498244,3848619.6268512,-3848619.6268512,7107068.51972354,504094.337794906,-504094.337794906,4207990.90993562,1,2748878.32865794,-2748878.32865794,1741812.64402582,$1M,,,,562538.473155042,-562538.473155042,$31M,,,,12155926.5030156,1,3349925.56928839,-3349925.56928839,1089476.4115042,386625396.702391,30170241.6531423,-30170241.6531423,30170241.6531423,1877309.7558909,-1877309.7558909,6158887.45833849,-6158887.45833849,1139468.24251457,1139468.24251457,31309709.8956569,31309709.8956569,,,,2
False,CUSA,Expenses,Conference USA,CUSA,133951,Lost Money,Football Bowl Subdivision,Profits,Revenues,Florida International University,FIU,,,,► CUSA,-2000K,2015,0.163450254,2236803.56549098,-2236803.56549098,6854051.26485903,-6854051.26485903,31812214.4265955,-31812214.4265955,4649332.4320052,6075.694992044,1493117.23353232,-1493117.23353232,464891.928474574,154748.964063195,0,0,$31M,,,,5395635.36327377,-5395635.36327377,3236159.1931782,-3236159.1931782,3587697.89280204,285296.409741414,-285296.409741414,3522445.94120331,1,3520748.79706887,-3520748.79706887,165733.820608811,($2M),,,,415806.38863385,-415806.38863385,$29M,,,,20330375.1441731,1,5018189.90020386,-5018189.90020386,742465.117265268,822713285.564666,30868336.9824965,-30868336.9824965,30868336.9824965,2228963.89371958,-2228963.89371958,9310699.8031738,-9310699.8031738,-1893902.47891417,-1893902.47891417,28974434.5035823,28974434.5035823,,,,2
True,ACC,Expenses,Atlantic Coast Conference,ACC,134097,Made Money,Football Bowl Subdivision,Profits,Revenues,Florida State University,FSU,FSU,,,► ACC,8000K,2015,0.624052228,5059552.21909386,-5059552.21909386,9279546.67710209,-9279546.67710209,67992090.0401334,-67992090.0401334,20163484.9162841,3649680.10787921,1696189.23771473,-1696189.23771473,19340415.5787911,25584164.2943151,0,0,$113M,,,,19086418.1118012,-19086418.1118012,18336744.1824278,-18336744.1824278,0,1708845.92299899,-1708845.92299899,26861534.6112958,1,22875620.4794777,-22875620.4794777,13249570.8412843,$10M,,,,1762965.17614063,-1762965.17614063,$122M,,,,7162271.27180543,1,17882101.9514049,-17882101.9514049,26499161.9348853,901073142.037158,112791916.655352,-112791916.655352,112791916.655352,10238195.1483426,-10238195.1483426,32089757.2369113,-32089757.2369113,9554881.98490405,9554881.98490405,122346798.640256,122346798.640256,2015,,,1
True,ACC,Expenses,Atlantic Coast Conference,ACC,139755,Made Money,Football Bowl Subdivision,Profits,Revenues,Georgia Institute of Technology,GT,GT,,,► ACC,2000K,2015,0.543445171,13359851.7937007,-13359851.7937007,8857112.71784776,-8857112.71784776,229059541.968181,-229059541.968181,12405060.3761643,607569.499204409,1449260.84184808,-1449260.84184808,4954296.87905169,11305053.7726231,0,0,$76M,,,,28603063.7228886,-28603063.7228886,6592756.88818368,-6592756.88818368,2147132.38310341,1154399.26295752,-1154399.26295752,27598970.0657235,1,3494512.93347739,-3494512.93347739,17023390.5618568,$2M,,,,1325716.64726402,-1325716.64726402,$78M,,,,5216389.19700266,1,12043117.0488666,-12043117.0488666,9323932.66686647,1352833452.20041,75925000.4394981,-75925000.4394981,75925000.4394981,6287269.93136788,-6287269.93136788,18269140.9368672,-18269140.9368672,2251734.58593394,2251734.58593394,78176735.025432,78176735.025432,2015,,,1
False,SUN,Expenses,Sun Belt Conference,Sun,139931,Made Money,Football Bowl Subdivision,Profits,Revenues,Georgia Southern University,GASO,,,,► SUN,0K,2015,0.256613799,862708.184236981,-862708.184236981,5473061.99502072,-5473061.99502072,25001212.4986026,-25001212.4986026,4250872.15257363,2202945.74253199,215180.864301562,-215180.864301562,384564.152368927,1279764.14080753,0,0,$20M,,,,1948893.59428716,-1948893.59428716,2533511.14304329,-2533511.14304329,4259700.13739707,308310.129755445,-308310.129755445,1836137.80877731,1,2045802.95464193,-2045802.95464193,660644.745423242,$1M,,,,353911.258518232,-353911.258518232,$21M,,,,9716612.93512894,1,3297530.80090867,-3297530.80090867,1070737.95553291,254535232.82934,20427074.8930506,-20427074.8930506,20427074.8930506,1992933.26943699,-1992933.26943699,5204354.25783925,-5204354.25783925,984032.724917278,984032.724917278,21411107.6179679,21411107.6179679,,,,2
False,SUN,Expenses,Sun Belt Conference,Sun,139940,Made Money,Football Bowl Subdivision,Profits,Revenues,Georgia State University,GSU,,,,► SUN,0K,2015,0.185342394,0,0,7680241.48434633,-7680241.48434633,0,0,5317289.27635136,1728028.91732054,380977.467091957,-380977.467091957,704332.030263535,748277.53214099,0,0,$28M,,,,4042226.71085185,-4042226.71085185,2875167.72476257,-2875167.72476257,3576503.42477919,291003.512570608,-291003.512570608,2155618.10377563,1,1972545.26227535,-1972545.26227535,606585.236615698,$1M,,,,414475.811430592,-414475.811430592,$29M,,,,18977269.2638849,1,4961010.5220179,-4961010.5220179,851464.098038371,625203399.901847,27934937.7716985,-27934937.7716985,27934937.7716985,1999917.28083035,-1999917.28083035,7528306.57968028,-7528306.57968028,1413140.83512037,1413140.83512037,29348078.6068189,29348078.6068189,,,,2
False,B10,Expenses,Big Ten Conference,B10,151351,Made Money,Football Bowl Subdivision,Profits,Revenues,Indiana University-Bloomington,IND,,,,► B10,0K,2015,0.683784536,4710573.41229334,-4710573.41229334,13901180.0156386,-13901180.0156386,78063486.096012,-78063486.096012,15911773.3051858,923153.248481163,3580808.05468106,-3580808.05468106,8940518.84608271,19735644.6011027,0,0,$89M,,,,17395564.3469053,-17395564.3469053,8453037.48362771,-8453037.48362771,2741912.54434956,1601829.64402496,-1601829.64402496,35274427.9528794,1,9229915.33732792,-9229915.33732792,5816512.93199432,$0M,,,,1776887.6312149,-1776887.6312149,$89M,,,,0,1,17593897.3089939,-17593897.3089939,16045016.3342088,1166999821.98406,89444893.1276001,-89444893.1276001,89444893.1276001,5190413.57568,-5190413.57568,18438416.8876564,-18438416.8876564,32293.331498548,32293.331498548,89477186.4590986,89477186.4590986,,2015,,2
False,B12,Expenses,Big 12 Conference,B12,153603,Made Money,Football Bowl Subdivision,Profits,Revenues,Iowa State University,ISU,,,,► B12,0K,2015,0.623261299,7096630.47572721,-7096630.47572721,7641252.73696655,-7641252.73696655,99400721.3638033,-99400721.3638033,12205463.6695174,156390.414326879,1082575.43460907,-1082575.43460907,1565282.31341615,21277219.5526599,0,0,$76M,,,,25313745.2363775,-25313745.2363775,6842154.04144877,-6842154.04144877,0,657282.860860978,-657282.860860978,31457435.3563093,1,9846104.22249437,-9846104.22249437,5372615.56756475,$0M,,,,1650526.33938619,-1650526.33938619,$76M,,,,2070191.80695582,1,10919032.4660719,-10919032.4660719,14334145.1795458,936209069.459615,76158137.0077328,-76158137.0077328,76158137.0077328,4518653.34626882,-4518653.34626882,15615125.4719675,-15615125.4719675,75143.183045760,75143.183045760,76233280.1907785,76233280.1907785,,,2015,1
False,B12,Expenses,Big 12 Conference,B12,155399,Made Money,Football Bowl Subdivision,Profits,Revenues,Kansas State University,KSU,,,,► B12,8000K,2015,0.651061323,6365698.04017268,-6365698.04017268,7872258.76149072,-7872258.76149072,78508105.4555297,-78508105.4555297,13538031.6755008,41051.445829578,2006359.54275358,-2006359.54275358,2253490.46178663,22811665.6887598,0,0,$68M,,,,13080158.1873578,-13080158.1873578,7402830.31408876,-7402830.31408876,366551.74194918,957797.873941631,-957797.873941631,30810718.1290395,1,7691559.49150067,-7691559.49150067,2929560.38417884,$8M,,,,1169985.44584378,-1169985.44584378,$76M,,,,507011.684006919,1,14446477.6916378,-14446477.6916378,16553494.2859404,732008820.868564,68165458.9841156,-68165458.9841156,68165458.9841156,6951567.18209717,-6951567.18209717,16264967.6316949,-16264967.6316949,8108084.83737525,8108084.83737525,76273543.8214908,76273543.8214908,,,2015,1
